gene	cluster	avg_log2FC	pct.1	pct.2	pct_diff	p_val	p_val_adj
Tle4	7	0.478722476730345	0.95	0.832	0.118	5.43206755350487e-60	1.75374300964905e-55
Prkd1	7	0.475527310648014	0.587	0.371	0.216	2.64856642722118e-37	8.55089671028359e-33
Syt4	7	0.475290304547687	0.678	0.474	0.204	1.25624161215047e-42	4.05577604482778e-38
Sgk1	7	0.465618855983324	0.749	0.569	0.18	1.17183890446669e-41	3.78328190307071e-37
Lnpk	7	0.463884749776166	0.768	0.6	0.168	6.51366103345258e-44	2.10293546465017e-39
Pmepa1	7	0.460633221823256	0.836	0.64	0.196	3.1256113781775e-46	1.00910363344461e-41
Klhl4	7	0.458673732917167	0.61	0.39	0.22	8.7125316429175e-41	2.81284084091591e-36
Cdc14a	7	0.457335205140922	0.402	0.183	0.219	5.63997663991925e-51	1.82086645819793e-46
Pcsk5	7	0.451151496867037	0.57	0.352	0.218	3.66408211216278e-38	1.18294890991175e-33
Galnt18	7	0.447564280618916	0.69	0.498	0.192	6.31911644932605e-35	2.04012674566492e-30
Adra1a	7	0.44290602383242	0.351	0.108	0.243	1.28015349896232e-79	4.13297557139986e-75
Gm49164	7	0.427327298575835	0.297	0.068	0.229	8.95472938591505e-98	2.89103438224267e-93
Col18a1	7	0.422407601029621	0.492	0.248	0.244	7.54270707018208e-47	2.43516297760828e-42
Tmem164	7	0.418925883498611	0.846	0.708	0.138	3.10459077065972e-35	1.00231713030749e-30
Kcnk10	7	0.413332889506344	0.709	0.496	0.213	1.47810536193854e-39	4.77206316101857e-35
Gpi1	7	0.396224663624322	0.772	0.666	0.106	3.9690967627175e-29	1.28142288984334e-24
Serpini1	7	0.394543325503431	0.427	0.214	0.213	1.15184704948606e-43	3.71873819926573e-39
Gm2824	7	0.393450648007234	0.453	0.224	0.229	2.58832500544675e-48	8.35640728008483e-44
Tmem132cos	7	0.391766331569198	0.228	0.03	0.198	1.2432896494121e-124	4.01396063312698e-120
Col4a2	7	0.388678103855273	0.678	0.447	0.231	3.10941230336463e-39	1.00387376214127e-34
Chodl	7	0.387382012862026	0.504	0.311	0.193	2.72127523441216e-33	8.78563709429965e-29
St8sia6	7	0.386972385156761	0.392	0.158	0.234	3.72480814964619e-57	1.20255431111327e-52
Dach1	7	0.386435157094714	0.799	0.599	0.2	1.20374113059499e-34	3.88627824012592e-30
Sytl5	7	0.385368191497888	0.583	0.409	0.174	4.45794440404191e-27	1.43924735084493e-22
Fstl1	7	0.382308584299741	0.381	0.172	0.209	2.87910041437156e-47	9.29517568779858e-43
Frmd4b	7	0.377602577685883	0.703	0.589	0.114	2.38172508723436e-22	7.68939944413613e-18
Kcnh7	7	0.372942718019587	0.892	0.79	0.102	3.72098547923312e-28	1.20132016197041e-23
Gm13963	7	0.369950896804248	0.35	0.141	0.209	6.13554029246912e-50	1.98085918342365e-45
March4	7	0.368673524153599	0.753	0.602	0.151	5.0108867360678e-27	1.61776478273949e-22
Ptpre	7	0.363987134337825	0.454	0.228	0.226	4.64501523146021e-43	1.49964316747693e-38
Pip4k2a	7	0.353142119918472	0.5	0.313	0.187	2.89329692906805e-30	9.34100913549618e-26
Kif26b	7	0.352673156690533	0.919	0.804	0.115	5.81485430496409e-29	1.87732571235766e-24
Tns1	7	0.351888737476116	0.44	0.223	0.217	8.43480580461587e-42	2.72317705402023e-37
Dpysl5	7	0.350363329087697	0.764	0.635	0.129	9.16425999874565e-29	2.95868134059503e-24
Med12l	7	0.349675187423254	0.802	0.683	0.119	6.76087059461484e-31	2.1827470714714e-26
Gm48091	7	0.347079999698625	0.879	0.777	0.102	3.46346609121478e-23	1.11818002754869e-18
Pitpnc1	7	0.346308116485989	0.821	0.684	0.137	2.70762138238696e-26	8.7415556330363e-22
Col2a1	7	0.342890799670579	0.331	0.136	0.195	1.48973910827144e-46	4.80962271105433e-42
Kcnn2	7	0.340813532967424	0.846	0.745	0.101	7.51763060022787e-26	2.42706703928357e-21
Pacrg	7	0.337230824642967	0.764	0.628	0.136	9.63574624494552e-26	3.11090067518066e-21
P2ry14	7	0.336138793480641	0.776	0.649	0.127	1.0357944188819e-21	3.34406228136022e-17
Sorl1	7	0.335017897973608	0.477	0.298	0.179	6.87936214355176e-28	2.22100206804568e-23
Htr1d	7	0.334666043227271	0.511	0.33	0.181	1.51906022535925e-26	4.90428593757235e-22
Pcdh15	9	3.71879026086876	0.952	0.1	0.852	0	0
Lrp1b	9	2.66164112127222	0.971	0.322	0.649	1.83814809039462e-272	5.93446110983904e-268
Sgcz	9	2.53197075503615	0.955	0.292	0.663	4.57265375749331e-257	1.47628126560672e-252
Sorcs1	9	2.46251521966661	0.964	0.417	0.547	3.14062777149063e-236	1.01395167602575e-231
Tafa1	9	2.34399553276979	0.866	0.102	0.764	0	0
Csmd1	9	2.27802277914547	0.998	0.428	0.57	1.03742722011435e-227	3.34933378013919e-223
Gm15398	9	2.24927397819305	0.758	0.034	0.724	0	0
Sdk1	9	2.20216338790313	0.825	0.148	0.677	0	0
Cntn4	9	2.04699862800238	0.952	0.495	0.457	8.3183070741917e-185	2.68556543890279e-180
Chrm3	9	1.86956372774001	0.696	0.094	0.602	0	0
Caln1	9	1.77302413314993	0.866	0.238	0.628	5.09088846352783e-241	1.64359334044996e-236
Asic2	9	1.73613984949059	0.99	0.784	0.206	5.90268019767056e-148	1.90568030181794e-143
Unc13c	9	1.70914958408847	0.787	0.134	0.653	3.42876008559064e-289	1.10697519363294e-284
Cdh8	9	1.68905221389205	0.978	0.597	0.381	5.19569157269777e-181	1.67742902424548e-176
Gm20754	9	1.6605395417316	0.739	0.143	0.596	1.39409556472152e-246	4.50083753070341e-242
A330008L17Rik	9	1.62020801170226	0.718	0.23	0.488	2.59955559483979e-150	8.39266523794026e-146
Il1rapl1	9	1.61138807242562	1	0.897	0.103	1.19349256666671e-175	3.85319075148347e-171
Rora	9	1.6105696616967	0.981	0.743	0.238	1.13450502453917e-162	3.6627494717247e-158
Rmst	9	1.55512415621539	0.995	0.699	0.296	6.1577328346985e-176	1.98802404568241e-171
Kctd16	9	1.45400021783417	0.627	0.113	0.514	3.15383274447987e-199	1.01821490155533e-194
Tmem163	9	1.44704703848597	0.744	0.183	0.561	5.12451351561244e-192	1.65444918851548e-187
Gpc5	9	1.40214904973814	0.445	0.078	0.367	3.86410500594499e-141	1.24752630116934e-136
Hs3st4	9	1.38346511407066	0.861	0.318	0.543	7.43968015480958e-152	2.40190073798027e-147
Rgs6	9	1.37345882557562	0.548	0.107	0.441	9.12163190369403e-165	2.94491886010762e-160
Unc5d	9	1.3586229822756	0.955	0.459	0.496	7.39913475712266e-135	2.38881065633705e-130
Dpp10	9	1.32535872243412	0.995	0.869	0.126	6.75683233406848e-133	2.18144331905401e-128
Pdzrn4	9	1.31531730345108	0.959	0.56	0.399	4.72955053164122e-126	1.52693538914037e-121
Gm15680	9	1.29654228379775	0.656	0.175	0.481	6.18921032349411e-153	1.99818655294007e-148
Spock3	9	1.29577657030423	0.885	0.43	0.455	3.34159311643556e-131	1.07883333764122e-126
Grik1	9	1.28729574795283	0.986	0.762	0.224	1.01258380278472e-106	3.26912680729046e-102
Vwc2	9	1.28325219133839	0.677	0.155	0.522	4.05847822353729e-180	1.31027969446901e-175
Auts2	9	1.23701886041663	0.612	0.36	0.252	1.74553237300955e-47	5.63545126626134e-43
Cdh20	9	1.23532016145255	0.823	0.348	0.475	6.7487702651068e-111	2.17884048008973e-106
Gm32647	9	1.2208389277407	0.498	0.155	0.343	5.28979023847659e-85	1.70780877849217e-80
Nova1	9	1.21246257331216	0.835	0.408	0.427	2.21814208093326e-127	7.16127170829301e-123
Astn2	9	1.17744430812782	0.907	0.782	0.125	7.73566106231349e-75	2.49745817396791e-70
Arpp21	9	1.15968782965946	0.569	0.076	0.493	1.10902323861005e-240	3.58048152585256e-236
Kcnj3	9	1.15711215789207	0.799	0.351	0.448	1.24923754649694e-115	4.03316341886536e-111
Specc1	9	1.13718765107233	0.84	0.415	0.425	3.04266797635277e-121	9.82325356165492e-117
Rasgrf1	9	1.12174320842352	0.933	0.53	0.403	1.95904037505624e-109	6.32476185086908e-105
Col18a1	9	1.11273176710433	0.636	0.251	0.385	1.40491094947534e-90	4.53575500038114e-86
4930509J09Rik	9	1.08702912647875	0.562	0.076	0.486	6.51470292252033e-231	2.10327183853569e-226
Cdh13	9	1.06622111283653	0.957	0.511	0.446	1.02947935795387e-105	3.32367410715407e-101
Edil3	9	1.06405953699247	0.94	0.546	0.394	3.29640827315443e-99	1.06424541098791e-94
Megf11	9	1.05721311661061	0.608	0.225	0.383	1.78795423451943e-95	5.77241024614599e-91
Tcerg1l	9	1.05664326426625	0.557	0.066	0.491	6.74351336546909e-260	2.17714329004169e-255
Scg2	9	1.03327952278468	0.689	0.327	0.362	2.8217785746447e-82	9.1101121282404e-78
Glra3	9	1.02432834628258	0.548	0.052	0.496	3.17083758980499e-298	1.02370491586854e-293
B230217J21Rik	9	0.974307264249038	0.553	0.153	0.4	3.84467524063413e-111	1.24125340143873e-106
Vsnl1	9	0.953605057980918	0.806	0.482	0.324	4.77979321565827e-85	1.54315623967527e-80
Otud7a	9	0.947965428666071	0.864	0.663	0.201	3.60176450023799e-72	1.16282966890183e-67
Enox1	9	0.94516878043623	0.732	0.471	0.261	3.23192324977124e-59	1.04342642118864e-54
Frmpd4	9	0.938198756990827	0.737	0.314	0.423	2.19208615446747e-82	7.07715014969823e-78
Kcnq5	9	0.929648413028285	0.902	0.582	0.32	1.07619450727716e-58	3.4744939667443e-54
Pex5l	9	0.925508984167772	0.596	0.229	0.367	4.35682704972932e-81	1.40660161300511e-76
Nos1ap	9	0.921546080087133	0.67	0.289	0.381	2.87686362994536e-88	9.28795422927858e-84
Inpp4b	9	0.919160720532046	0.677	0.488	0.189	1.95743865795678e-34	6.31959070721347e-30
Gm30382	9	0.908038944739487	0.639	0.238	0.401	4.13918779116233e-88	1.33633677837676e-83
Adarb2	9	0.907019245501457	0.711	0.35	0.361	3.73404333948551e-59	1.2055358921529e-54
Fstl4	9	0.897739339907894	0.813	0.46	0.353	1.30321284082359e-75	4.20742265659896e-71
Fat3	9	0.893463208941385	0.983	0.844	0.139	4.50087945161823e-88	1.45310893095495e-83
Pcsk1n	9	0.877298275324025	0.916	0.811	0.105	6.73274530349802e-59	2.17366682123434e-54
Nyap2	9	0.870742049416462	0.914	0.734	0.18	7.66954898029336e-78	2.47611388828771e-73
Oxr1	9	0.86611992952739	0.859	0.707	0.152	4.47724405284574e-55	1.44547824246125e-50
Cntn6	9	0.863811233831858	0.859	0.58	0.279	8.80714269528798e-70	2.84338601917372e-65
Kalrn	9	0.861433178056566	0.916	0.769	0.147	1.63533627149233e-70	5.27968315251298e-66
Fut9	9	0.836616562500653	0.78	0.539	0.241	8.75796335384391e-57	2.82750846878851e-52
B3galt1	9	0.836494183628906	0.806	0.66	0.146	1.72131692481914e-49	5.5572716917786e-45
Dock10	9	0.832373121914641	0.801	0.509	0.292	4.42149256184806e-61	1.42747887359265e-56
Adgrl2	9	0.81760363196876	0.689	0.35	0.339	1.10311211443268e-64	3.56139746144592e-60
Alcam	9	0.814676205594014	0.593	0.226	0.367	3.55052266342766e-70	1.14628624188762e-65
Hs3st5	9	0.808508551138526	0.895	0.644	0.251	3.85494665498677e-52	1.24456952756248e-47
Nrp2	9	0.798509799896375	0.526	0.127	0.399	6.50088317477788e-118	2.09881013297704e-113
Epha4	9	0.795535007595556	0.502	0.177	0.325	1.64663599650437e-75	5.31616431471435e-71
Cpne8	9	0.789814374655254	0.474	0.101	0.373	1.46697788090272e-116	4.73613808849443e-112
Spats2l	9	0.78887661285718	0.615	0.346	0.269	3.56513379333118e-51	1.15100344517697e-46
Khdrbs3	9	0.784271027758529	0.837	0.621	0.216	1.38608971360757e-57	4.47499064038203e-53
Ptprz1	9	0.780943135353648	0.809	0.502	0.307	5.06914861000218e-61	1.63657462873921e-56
Nos1	9	0.780265283722548	0.5	0.153	0.347	1.16929807303998e-90	3.77507882880959e-86
Gabra3	9	0.779380173712241	0.658	0.337	0.321	6.20080056823307e-64	2.00192846345405e-59
Ldb2	9	0.771145786072812	0.318	0.024	0.294	8.90275027803937e-198	2.87425292726501e-193
Fam189a1	9	0.769768186190216	0.457	0.115	0.342	7.40384408244542e-95	2.3903310620175e-90
Prkcb	9	0.750843291837018	0.782	0.519	0.263	1.06462309704997e-57	3.43713566882583e-53
Gpr137c	9	0.749201121093028	0.703	0.465	0.238	8.45960004551914e-43	2.73118187469585e-38
Cdh2	9	0.748106804638088	0.909	0.784	0.125	3.95016392214342e-59	1.275310422264e-54
Btbd11	9	0.74708592441994	0.493	0.129	0.364	4.39572055526114e-100	1.41915838126606e-95
Mtus2	9	0.744340025032752	0.833	0.617	0.216	3.73241865274098e-53	1.20501136203743e-48
Htr4	9	0.738870368821369	0.392	0.044	0.348	1.07622112702899e-182	3.47457990861309e-178
Tafa5	9	0.735318678697773	0.816	0.651	0.165	1.3081184320346e-48	4.22326035782371e-44
Rskr	9	0.730599703563419	0.39	0.04	0.35	3.20328575752948e-194	1.03418080681839e-189
Atp6v0c	9	0.730459041990597	0.806	0.674	0.132	9.42305266119662e-37	3.04223255166733e-32
Lemd1	9	0.723389237908224	0.395	0.048	0.347	1.14413071657246e-170	3.6938260184542e-166
Pcsk5	9	0.723025426846282	0.634	0.358	0.276	1.0448622485237e-46	3.37333776935877e-42
Trank1	9	0.718938902205163	0.586	0.202	0.384	1.20059980611662e-82	3.87613647404751e-78
Camk1d	9	0.712683271629896	0.83	0.636	0.194	1.10173947249653e-51	3.55696588695503e-47
Rasgef1b	9	0.704575784895017	0.577	0.301	0.276	5.72004578453528e-42	1.84671678153721e-37
Cdh4	9	0.693899675623158	0.404	0.08	0.324	2.24722717498034e-111	7.25517293442404e-107
Nrp1	9	0.69315842646642	0.419	0.122	0.297	5.05214459549633e-67	1.63108488265599e-62
Slc24a3	9	0.693106930984451	0.88	0.757	0.123	3.19730263549838e-46	1.03224915587065e-41
Ndst4	9	0.69139682334118	0.562	0.274	0.288	1.98873437673713e-46	6.42062893529583e-42
Slc6a1	9	0.68542943947365	0.567	0.234	0.333	1.25850054420265e-66	4.06306900695827e-62
Atp10a	9	0.680917772289886	0.395	0.13	0.265	3.29706043185568e-59	1.06445596042461e-54
Tox3	9	0.67845915513582	0.577	0.253	0.324	4.49938972839618e-58	1.45262797381271e-53
Plxna4	9	0.668590002910422	0.909	0.782	0.127	1.11764593420349e-52	3.60831989857598e-48
Nsf	9	0.661762118166329	0.835	0.681	0.154	1.01835372499494e-44	3.28775500114617e-40
Gm49171	9	0.660836717627771	0.469	0.267	0.202	9.08754392341777e-27	2.93391355567543e-22
Gm11418	9	0.65886284309125	0.411	0.123	0.288	1.22162913048536e-66	3.94402964777197e-62
5530401A14Rik	9	0.658047639173698	0.423	0.127	0.296	3.38584233434834e-70	1.09311919764436e-65
Scn1a	9	0.654886656607842	0.825	0.697	0.128	6.32607983489891e-45	2.04237487469711e-40
Nectin3	9	0.649799846302277	0.388	0.091	0.297	5.22834164603194e-87	1.68797010042141e-82
Tmtc2	9	0.649017242407781	0.696	0.5	0.196	9.13686213197903e-34	2.94983593930943e-29
Gm32828	9	0.647511437747589	0.275	0.06	0.215	2.06889869484677e-64	6.67943943631279e-60
Pdcd7	9	0.645546374012196	0.778	0.562	0.216	2.66121259669457e-46	8.59172486842842e-42
4930555F03Rik	9	0.642001395876012	0.734	0.531	0.203	5.13816019915278e-29	1.65885502029648e-24
Rcan2	9	0.638573837106523	0.77	0.58	0.19	4.63026415125605e-39	1.49488078123302e-34
Zfhx3	9	0.638214343627436	0.883	0.655	0.228	1.49445919986689e-41	4.82486152677025e-37
Gda	9	0.635616414647101	0.359	0.067	0.292	1.00373355789032e-104	3.2405537916489e-100
Shc3	9	0.630199047434417	0.476	0.183	0.293	2.97950753761836e-56	9.61934008520086e-52
Prickle1	9	0.628687228206896	0.921	0.776	0.145	1.97746305224776e-51	6.38423946418188e-47
Sgpp2	9	0.624320018369248	0.328	0.03	0.298	1.12658025393138e-177	3.63716434981747e-173
Tanc1	9	0.619870131838759	0.555	0.308	0.247	1.79528003395806e-39	5.79606158963361e-35
Limch1	9	0.612949816844263	0.732	0.526	0.206	2.08783781643389e-36	6.74058439035682e-32
Ano3	9	0.611691374206683	0.402	0.123	0.279	1.49546797388723e-64	4.82811835369491e-60
Insyn2b	9	0.606814331548791	0.33	0.032	0.298	2.00012480697136e-170	6.45740293930705e-166
Csmd2	9	0.603461179262362	0.921	0.776	0.145	6.04709758248642e-50	1.95230545450574e-45
Adcy8	9	0.595404575852349	0.749	0.391	0.358	4.82388325360958e-48	1.55739070842785e-43
Pknox2	9	0.590115485555859	0.629	0.473	0.156	1.62062650356918e-24	5.23219266677309e-20
Nedd4l	9	0.589735821136865	0.844	0.731	0.113	8.90588264301284e-40	2.87526421129669e-35
Gabra5	9	0.584090923415868	0.474	0.206	0.268	1.51390084006579e-48	4.8876288621524e-44
Samd4	9	0.583070456584347	0.727	0.533	0.194	8.47065182159609e-32	2.7347499406023e-27
Htr7	9	0.580617998239803	0.44	0.18	0.26	4.82792416694456e-45	1.55869531729805e-40
Lpp	9	0.576373212049128	0.624	0.416	0.208	1.37444114477444e-30	4.43738323590427e-26
Rfx3	9	0.566791193760412	0.809	0.709	0.1	3.93291864098804e-30	1.26974278324299e-25
Dgkz	9	0.564972443198871	0.469	0.264	0.205	2.70207762033157e-30	8.72365759724048e-26
Sidt1	9	0.564039083657724	0.49	0.209	0.281	1.47946386646004e-48	4.77644909286624e-44
Ptpn5	9	0.563689632093297	0.605	0.361	0.244	1.48790065022813e-35	4.80368724926153e-31
Gm45321	9	0.562467106826512	0.593	0.41	0.183	1.31696179306802e-21	4.25181114892011e-17
C130073E24Rik	9	0.560723047613991	0.78	0.608	0.172	8.07384789855738e-30	2.60664179404925e-25
Cdh22	9	0.551633343471538	0.517	0.267	0.25	4.17388665362193e-38	1.34753930612184e-33
Pcsk1	9	0.550445958101029	0.304	0.083	0.221	1.71448892500293e-55	5.53522749437197e-51
Dock2	9	0.549740387683524	0.278	0.029	0.249	6.37669095294168e-133	2.05871467415722e-128
Eda	9	0.545911320088576	0.572	0.34	0.232	4.05883188331215e-27	1.31039387352733e-22
Col15a1	9	0.543940327712318	0.304	0.025	0.279	1.75643373802283e-176	5.67064632320671e-172
Rgs17	9	0.54166556345345	0.813	0.664	0.149	6.09523289701607e-31	1.96784594080164e-26
Mir124-2hg	9	0.541332400150852	0.486	0.246	0.24	3.17465315641748e-36	1.02493677154938e-31
Col26a1	9	0.540698796194427	0.294	0.051	0.243	3.41842718266255e-89	1.1036392159226e-84
Itpr1	9	0.53929068832575	0.435	0.196	0.239	1.2602562334623e-39	4.06873724973303e-35
Gabbr2	9	0.539139347667828	0.818	0.707	0.111	4.10869036668417e-34	1.32649068488399e-29
Shroom3	9	0.535659677057079	0.419	0.143	0.276	1.96317230785351e-52	6.33810179590507e-48
Myo5b	9	0.53489701806855	0.258	0.01	0.248	1.90810388845084e-232	6.16031340386354e-228
Plekha5	9	0.533847905675339	0.725	0.597	0.128	2.27115753230847e-25	7.33243209305789e-21
Carmil1	9	0.532863324145715	0.5	0.293	0.207	3.05040179591127e-29	9.84822219809955e-25
Gm28905	9	0.532861250760407	0.787	0.634	0.153	1.28906595526757e-24	4.16174943658134e-20
Neto1	9	0.532270672795623	0.732	0.564	0.168	2.44380747662102e-26	7.88983243827096e-22
Grik4	9	0.531983572158176	0.768	0.602	0.166	1.85192303183756e-30	5.97893350828756e-26
Tln2	9	0.529745410057132	0.593	0.425	0.168	1.66958014441674e-25	5.39023949624943e-21
Zfp423	9	0.529484176127335	0.684	0.549	0.135	1.14632512101839e-26	3.70091065320786e-22
Gm46102	9	0.52818596554231	0.301	0.116	0.185	4.71468774664489e-32	1.5221369390043e-27
Gm13629	9	0.526043296582068	0.744	0.614	0.13	9.49857760455471e-27	3.06661577963049e-22
Gm21798	9	0.525829107906935	0.605	0.323	0.282	1.95745859243363e-34	6.31965506567198e-30
Adamts3	9	0.524617609275319	0.304	0.022	0.282	2.75667015925634e-193	8.89990960915909e-189
Wls	9	0.523799055455972	0.44	0.224	0.216	2.00556675181216e-30	6.47497225822557e-26
Plxdc2	9	0.522838560322957	0.804	0.615	0.189	7.13474597273494e-27	2.30345273729747e-22
Arhgap6	9	0.521598960614868	0.34	0.152	0.188	6.83148442711747e-27	2.20554474729487e-22
Mef2c	9	0.520568302618806	0.701	0.462	0.239	4.73477750264293e-29	1.52862291672827e-24
Sorcs3	9	0.519705263739819	0.703	0.458	0.245	5.05095949830067e-28	1.63070227402637e-23
Elmo1	9	0.518907385899891	0.737	0.561	0.176	3.04421766810717e-25	9.82825674148401e-21
Oprm1	9	0.516925268370278	0.45	0.208	0.242	3.07130273197274e-34	9.91570087017397e-30
Npas2	9	0.513813355923285	0.301	0.072	0.229	2.79259942463216e-64	9.01590724242492e-60
Clstn1	9	0.510147905846075	0.61	0.456	0.154	1.04585066358626e-22	3.37652886738824e-18
Pcgf5	9	0.507116531059929	0.555	0.333	0.222	6.31155525659955e-31	2.03768561459316e-26
Lncenc1	9	0.506403884722231	0.292	0.075	0.217	5.00622850106941e-56	1.61626087157026e-51
Myo16	9	0.50618411604323	0.376	0.136	0.24	2.2511037122791e-43	7.26768833509308e-39
Vstm2l	9	0.496175540784295	0.428	0.213	0.215	7.16005875739676e-32	2.31162496982554e-27
Lingo1	9	0.495847999999371	0.404	0.209	0.195	3.32472906492945e-27	1.07338877861247e-22
Fam135b	9	0.493181471258875	0.856	0.735	0.121	1.7591461393257e-27	5.67940331081301e-23
Slc12a5	9	0.492775077694817	0.667	0.519	0.148	2.36354227542127e-23	7.63069623619757e-19
Ubap1l	9	0.491792023691388	0.498	0.286	0.212	8.1556361250328e-29	2.63304712296684e-24
Elmod1	9	0.49022315191293	0.522	0.335	0.187	1.82435304568873e-22	5.88992380800605e-18
Ajap1	9	0.488572352036395	0.27	0.042	0.228	1.68442260631624e-90	5.43815838449199e-86
Plk5	9	0.48712674889004	0.294	0.05	0.244	5.99977874310106e-90	1.93702856721018e-85
Aplp2	9	0.486936434204197	0.734	0.597	0.137	8.04957256618499e-27	2.59880450299283e-22
Gm48742	9	0.485995190106123	0.335	0.153	0.182	1.36182847018649e-25	4.39666321599708e-21
Gm15414	9	0.485803411781995	0.459	0.288	0.171	7.77043699166711e-22	2.50868558275973e-17
Gm45323	9	0.483087247003592	0.474	0.302	0.172	4.37752911859462e-20	1.41328527593827e-15
Tiam1	9	0.482276611623369	0.333	0.061	0.272	1.39026939178207e-93	4.48848473136842e-89
Cpne9	9	0.48154185551294	0.294	0.057	0.237	3.99597830829198e-78	1.29010159683206e-73
9530036O11Rik	9	0.478865551511867	0.285	0.062	0.223	1.03902843851788e-66	3.35450331375497e-62
Trps1	9	0.476866349995864	0.665	0.542	0.123	1.64224937192023e-19	5.30200209724448e-15
Igsf9b	9	0.476520145374323	0.445	0.258	0.187	3.96368659177703e-23	1.27967621615521e-18
Frmpd3	9	0.471993781685024	0.581	0.388	0.193	2.18021266778955e-22	7.03881659795858e-18
Slc44a1	9	0.470986478536763	0.373	0.156	0.217	8.02221912163919e-36	2.58997344342121e-31
Arhgap24	9	0.466212638848726	0.763	0.615	0.148	8.05242776734565e-22	2.59972630468754e-17
Eepd1	9	0.463417207211636	0.304	0.052	0.252	6.70297511068957e-93	2.16405551448613e-88
Hsp90aa1	9	0.463257881467987	0.699	0.593	0.106	3.19910071890088e-16	1.03282966709715e-11
Gm45352	9	0.46316285919737	0.256	0.043	0.213	1.6489245585941e-80	5.32355293742104e-76
Erbb4	9	0.461175953074599	0.876	0.58	0.296	7.22520077005782e-36	2.33265606861317e-31
Cacna1g	9	0.461175223741645	0.529	0.349	0.18	2.35118246360111e-23	7.59079258373617e-19
4930419G24Rik	9	0.460275800833365	0.287	0.087	0.2	1.61185116592224e-43	5.20386148917994e-39
Kcnh1	9	0.455209242967518	0.364	0.174	0.19	3.55573153034774e-27	1.14796792457277e-22
Plcb1	9	0.452011068804743	0.95	0.77	0.18	6.14238426002128e-28	1.98306875834787e-23
Rph3al	9	0.451690894481321	0.344	0.143	0.201	8.57654571589312e-33	2.76893778437609e-28
Msra	9	0.450669966668701	0.452	0.258	0.194	2.27046693469823e-24	7.33020249867323e-20
Kcnh7	9	0.450014770846249	0.926	0.793	0.133	3.5147840002421e-24	1.13474801447816e-19
Lypd6b	9	0.449851611535313	0.256	0.087	0.169	1.08936980922813e-32	3.51703042909301e-28
Cachd1	9	0.447229797945861	0.464	0.272	0.192	3.60313359381993e-22	1.16327168076476e-17
Fgfr1	9	0.445878325754486	0.39	0.207	0.183	3.89356765345214e-25	1.25703831691702e-20
6330576A10Rik	9	0.443778103276043	0.239	0.029	0.21	5.47567712841023e-99	1.76782236090724e-94
Gramd1b	9	0.438442518397979	0.722	0.607	0.115	7.0164250323519e-21	2.26525282169481e-16
Thy1	9	0.435939621651523	0.431	0.249	0.182	5.38463032412684e-23	1.73842790014435e-18
Itga8	9	0.435003295232372	0.237	0.014	0.223	4.94586151625822e-168	1.59677139052397e-163
Cast	9	0.432281530501079	0.263	0.057	0.206	8.63234929296258e-62	2.78695396923297e-57
Shank1	9	0.429102693654519	0.691	0.583	0.108	2.96289397092805e-19	9.5657031851412e-15
Ar	9	0.427361044347982	0.335	0.161	0.174	1.34568284730363e-22	4.34453707251976e-18
Calb2	9	0.425890932418072	0.366	0.148	0.218	8.47751744284844e-37	2.73696650642362e-32
Faim2	9	0.423154556204764	0.541	0.396	0.145	1.25507199406286e-18	4.05199993283194e-14
Gabra1	9	0.422741313319827	0.565	0.45	0.115	1.32478545247035e-14	4.27706983330053e-10
Kcnc1	9	0.421578694969401	0.512	0.324	0.188	1.18331693606771e-23	3.8203387280946e-19
Cux2	9	0.421134143452423	0.624	0.458	0.166	3.13111200031376e-19	1.0108795093013e-14
Dnah7b	9	0.418742013357823	0.342	0.143	0.199	2.54586378342244e-31	8.21932122477936e-27
Sipa1l1	9	0.418137734295447	0.684	0.569	0.115	4.50527002583802e-17	1.4545264278418e-12
Gm2516	9	0.409134153728529	0.474	0.338	0.136	3.84064358671165e-13	1.23995178196986e-08
Clmp	9	0.408356562150687	0.493	0.327	0.166	1.51985263327635e-17	4.90684422653271e-13
Gm20713	9	0.408352208302684	0.194	0.023	0.171	2.35017953156154e-81	7.58755461764643e-77
Ripor2	9	0.40414963166593	0.325	0.095	0.23	6.06511234439938e-51	1.95812152038934e-46
Man2a1	9	0.40363924507307	0.323	0.147	0.176	2.33956493623556e-25	7.55328539663651e-21
Prnp	9	0.401394879857297	0.553	0.388	0.165	7.02406562848616e-20	2.26771958815676e-15
Pard3b	9	0.400495153194482	0.199	0.049	0.15	3.29958879583274e-38	1.0652722427346e-33
Lgi1	9	0.39830300379654	0.464	0.297	0.167	4.49880708192872e-19	1.45243986640069e-14
Efcab1	9	0.395988221532147	0.445	0.271	0.174	2.3171974863835e-19	7.48107208478914e-15
Hunk	9	0.394239323725391	0.33	0.134	0.196	1.39328971989167e-30	4.49823586067027e-26
Lrrc1	9	0.394176631885456	0.316	0.154	0.162	1.40258019056084e-22	4.52823014522566e-18
Tdrd3	9	0.394134708048858	0.455	0.327	0.128	1.10596416757333e-14	3.5706053150105e-10
Kcnip1	9	0.392143923445824	0.411	0.135	0.276	2.26773257450507e-50	7.32137461678961e-46
Arhgef26	9	0.390060297563335	0.211	0.038	0.173	8.15815090674824e-59	2.63385902024367e-54
Chd7	9	0.387944686163686	0.268	0.087	0.181	4.62562283608016e-36	1.49338233262848e-31
Pgrmc1	9	0.384869682413922	0.483	0.355	0.128	8.73990191672836e-14	2.82167733381575e-09
